"rep_id","sesjon","parti_id","ant_taler","gj_ant_ord","alder","kjonn","talers_rolle","liste_nummer_valg"
"KNAH","2007-2008","KrF",5,318.4,36,"mann","stortingsrepresentant",1
"KNAH","2008-2009","KrF",5,253,36,"mann","stortingsrepresentant",1
"KNAH","2009-2010","KrF",109,266.238532110092,38,"mann","stortingsrepresentant",16
"KNAH","2010-2011","KrF",104,274.951923076923,39,"mann","stortingsrepresentant",16
"KNAH","2011-2012","KrF",107,266.429906542056,40,"mann","stortingsrepresentant",16
"KNAH","2012-2013","KrF",90,263.833333333333,41,"mann","stortingsrepresentant",16
"KNAH","2013-2014","KrF",43,289.627906976744,42,"mann","stortingsrepresentant",7
"KNAH","2014-2015","KrF",62,273.387096774194,43,"mann","stortingsrepresentant",7
"KNAH","2015-2016","KrF",43,255.441860465116,43,"mann","stortingsrepresentant",7
"KNUS","2001-2002","A",56,282.464285714286,38,"mann","stortingsrepresentant",6
"KNUS","2002-2003","A",58,274.344827586207,39,"mann","stortingsrepresentant",6
"KNUS","2003-2004","A",58,324.034482758621,40,"mann","stortingsrepresentant",6
"KNUS","2004-2005","A",40,325.125,41,"mann","stortingsrepresentant",6
"KNUS","2005-2006","A",114,352.605263157895,42,"mann","regjering",2
"KNUS","2006-2007","A",178,414.64606741573,43,"mann","regjering",2
"KNUS","2007-2008","A",157,402.464968152866,44,"mann","regjering",2
"KNUS","2008-2009","A",175,369.874285714286,45,"mann","regjering",2
"KNUS","2009-2010","A",222,333.806306306306,46,"mann","regjering",1
"KNUS","2010-2011","A",229,387.554585152838,47,"mann","regjering",1
"KNUS","2011-2012","A",72,422.916666666667,48,"mann","regjering",1
"KNUS","2012-2013","A",27,491.148148148148,49,"mann","stortingsrepresentant",1
"KNUS","2013-2014","A",50,280.6,50,"mann","stortingsrepresentant",1
"KNUS","2014-2015","A",66,270.984848484848,51,"mann","stortingsrepresentant",1
"KNUS","2015-2016","A",52,275.326923076923,51,"mann","stortingsrepresentant",1
"KO","1998-1999","A",54,312.055555555556,63,"mann","stortingsrepresentant",1
"KO","1999-2000","A",32,338.625,64,"mann","stortingsrepresentant",1
"KO","2000-2001","A",22,371.181818181818,65,"mann","stortingsrepresentant",1
"KOJ","2013-2014","H",17,406.823529411765,61,"kvinne","stortingsrepresentant",8
"KOJ","2014-2015","H",30,474.966666666667,62,"kvinne","stortingsrepresentant",8
"KOJ","2015-2016","H",8,434.25,63,"kvinne","stortingsrepresentant",8
"KRV","2010-2011","H",2,445.5,47,"kvinne","stortingsrepresentant",2
"KRV","2013-2014","H",22,325.5,51,"kvinne","stortingsrepresentant",11
"KRV","2014-2015","H",41,370.829268292683,52,"kvinne","stortingsrepresentant",11
"KRV","2015-2016","H",14,350.642857142857,53,"kvinne","stortingsrepresentant",11
"KSIM","2009-2010","A",14,580.357142857143,55,"mann","stortingsrepresentant",3
"KSIM","2010-2011","A",34,489.676470588235,56,"mann","stortingsrepresentant",3
"KSIM","2011-2012","A",32,506.125,57,"mann","stortingsrepresentant",3
"KSIM","2012-2013","A",29,475.51724137931,58,"mann","stortingsrepresentant",3
"KSIM","2013-2014","A",19,562.947368421053,59,"mann","stortingsrepresentant",3
"KSIM","2014-2015","A",24,480.583333333333,60,"mann","stortingsrepresentant",3
"KSIM","2015-2016","A",8,543,60,"mann","stortingsrepresentant",3
"KSP","1998-1999","A",57,400.543859649123,40,"mann","stortingsrepresentant",1
"KSP","1999-2000","A",98,298.326530612245,41,"mann","regjering",1
"KSP","2000-2001","A",161,268.639751552795,42,"mann","regjering",1
"KSP","2001-2002","A",79,341.708860759494,43,"mann","regjering",1
"KSP","2002-2003","A",60,294.583333333333,44,"mann","stortingsrepresentant",1
"KSP","2003-2004","A",79,258.607594936709,45,"mann","stortingsrepresentant",1
"KSP","2004-2005","A",52,280.307692307692,46,"mann","stortingsrepresentant",1
"KSP","2005-2006","A",54,321.666666666667,47,"mann","stortingsrepresentant",1
"KSP","2006-2007","A",14,368.285714285714,47,"mann","stortingsrepresentant",1
"KSW","2001-2002","FrP",44,253.795454545455,48,"kvinne","stortingsrepresentant",14
"KSW","2002-2003","FrP",33,255.545454545455,49,"kvinne","stortingsrepresentant",14
"KSW","2003-2004","FrP",48,330.4375,50,"kvinne","stortingsrepresentant",14
"KSW","2004-2005","FrP",32,320,51,"kvinne","stortingsrepresentant",14
"KSW","2005-2006","FrP",17,363.411764705882,52,"kvinne","stortingsrepresentant",11
"KSW","2006-2007","FrP",53,273.867924528302,53,"kvinne","stortingsrepresentant",11
"KSW","2007-2008","FrP",67,327.477611940299,54,"kvinne","stortingsrepresentant",11
"KSW","2008-2009","FrP",51,310.392156862745,55,"kvinne","stortingsrepresentant",11
"KSW","2009-2010","FrP",18,423.444444444444,56,"kvinne","stortingsrepresentant",9
"KSW","2010-2011","FrP",35,378.257142857143,57,"kvinne","stortingsrepresentant",9
"KSW","2011-2012","FrP",19,426.947368421053,58,"kvinne","stortingsrepresentant",9
"KSW","2012-2013","FrP",24,344.291666666667,59,"kvinne","stortingsrepresentant",9
"LAG","2009-2010","A",24,528.833333333333,37,"kvinne","stortingsrepresentant",8
"LAG","2010-2011","A",33,451.515151515152,38,"kvinne","stortingsrepresentant",8
"LAG","2011-2012","A",18,571.388888888889,38,"kvinne","stortingsrepresentant",8
"LAG","2012-2013","A",28,564.535714285714,40,"kvinne","stortingsrepresentant",8
"LAG","2013-2014","A",3,449.333333333333,40,"kvinne","stortingsrepresentant",1
"LAG","2014-2015","A",1,488,41,"kvinne","stortingsrepresentant",1
"LAG","2015-2016","A",1,797,42,"kvinne","stortingsrepresentant",1
"LAPB","2005-2006","Sp",43,309.302325581395,51,"mann","stortingsrepresentant",3
"LAPB","2006-2007","Sp",64,285.75,52,"mann","stortingsrepresentant",3
"LAPB","2007-2008","Sp",62,321.629032258065,53,"mann","stortingsrepresentant",3
"LAPB","2008-2009","Sp",77,296.324675324675,54,"mann","regjering",3
"LAPB","2009-2010","Sp",124,311.024193548387,55,"mann","regjering",4
"LAPB","2010-2011","Sp",168,295.517857142857,56,"mann","regjering",4
"LAPB","2011-2012","Sp",134,274.701492537313,57,"mann","regjering",4
"LAPB","2012-2013","Sp",73,377.643835616438,58,"mann","stortingsrepresentant",4
"LCH","2001-2002","H",19,260.157894736842,25,"kvinne","stortingsrepresentant",1
"LCH","2002-2003","H",9,323.888888888889,26,"kvinne","stortingsrepresentant",1
"LCH","2003-2004","H",20,323.15,27,"kvinne","stortingsrepresentant",1
"LCH","2004-2005","H",8,362.5,28,"kvinne","stortingsrepresentant",1
"LCH","2005-2006","H",3,104.666666666667,28,"kvinne","stortingsrepresentant",1
"LCH","2007-2008","H",15,212.333333333333,31,"kvinne","stortingsrepresentant",1
"LCH","2008-2009","H",14,320.428571428571,32,"kvinne","stortingsrepresentant",1
"LCH","2009-2010","H",70,253.285714285714,33,"kvinne","stortingsrepresentant",4
"LCH","2010-2011","H",71,319.507042253521,34,"kvinne","stortingsrepresentant",4
"LCH","2011-2012","H",61,379.081967213115,35,"kvinne","stortingsrepresentant",4
"LCH","2012-2013","H",75,259.706666666667,36,"kvinne","stortingsrepresentant",4
"LCH","2013-2014","H",24,408.875,37,"kvinne","stortingsrepresentant",2
"LCH","2014-2015","H",16,343.75,38,"kvinne","stortingsrepresentant",2
"LCH","2015-2016","H",23,275.608695652174,39,"kvinne","regjering",2
"LD","2005-2006","KrF",55,312.636363636364,58,"kvinne","stortingsrepresentant",15
"LD","2006-2007","KrF",81,343.320987654321,59,"kvinne","stortingsrepresentant",15
"LD","2007-2008","KrF",91,314.648351648352,60,"kvinne","stortingsrepresentant",15
"LD","2008-2009","KrF",115,356.521739130435,61,"kvinne","stortingsrepresentant",15
"LD","2009-2010","KrF",113,327.274336283186,62,"kvinne","stortingsrepresentant",8
"LD","2010-2011","KrF",105,333.038095238095,63,"kvinne","stortingsrepresentant",8
"LD","2011-2012","KrF",81,347.172839506173,64,"kvinne","stortingsrepresentant",8
"LD","2012-2013","KrF",79,308.240506329114,65,"kvinne","stortingsrepresentant",8
"LEJ","2001-2002","SV",47,248.106382978723,29,"kvinne","stortingsrepresentant",3
"LEJ","2002-2003","SV",40,237.125,30,"kvinne","stortingsrepresentant",3
"LEJ","2003-2004","SV",47,278.255319148936,31,"kvinne","stortingsrepresentant",3
"LEJ","2004-2005","SV",42,319,32,"kvinne","stortingsrepresentant",3
"LEJ","2005-2006","SV",15,475.733333333333,33,"kvinne","stortingsrepresentant",5
"LEJ","2006-2007","SV",10,381.5,34,"kvinne","stortingsrepresentant",5
"LEJ","2007-2008","SV",37,520.324324324324,35,"kvinne","stortingsrepresentant",5
"LEJ","2008-2009","SV",42,415.261904761905,36,"kvinne","stortingsrepresentant",5
"LEK","1998-1999","V",37,430.108108108108,50,"mann","stortingsrepresentant",9
"LEK","1999-2000","V",40,353.3,51,"mann","stortingsrepresentant",9
"LEK","2000-2001","V",100,265.48,52,"mann","stortingsrepresentant",9
"LEK","2006-2007","V",48,294.645833333333,58,"mann","stortingsrepresentant",8
"LEK","2007-2008","V",74,291.608108108108,59,"mann","stortingsrepresentant",8
"LEK","2008-2009","V",84,290.559523809524,60,"mann","stortingsrepresentant",8
"LFO","2001-2002","H",25,421.64,68,"mann","stortingsrepresentant",11
"LFO","2002-2003","H",29,472.896551724138,69,"mann","stortingsrepresentant",11
"LFO","2003-2004","H",31,315.354838709677,70,"mann","stortingsrepresentant",11
"LFO","2004-2005","H",21,336.809523809524,71,"mann","stortingsrepresentant",11
"LGL","1998-1999","KrF",22,316.045454545455,61,"mann","stortingsrepresentant",2
"LGL","1999-2000","KrF",21,325.619047619048,62,"mann","stortingsrepresentant",2
"LGL","2000-2001","KrF",16,275.0625,63,"mann","stortingsrepresentant",2
"LHH","2005-2006","KrF",78,291.153846153846,35,"kvinne","stortingsrepresentant",9
"LHH","2006-2007","KrF",94,225.574468085106,36,"kvinne","stortingsrepresentant",9
"LHH","2007-2008","KrF",83,266.156626506024,37,"kvinne","stortingsrepresentant",9
"LHH","2008-2009","KrF",123,267.227642276423,38,"kvinne","stortingsrepresentant",9
"LHH","2009-2010","KrF",86,267.290697674419,39,"kvinne","stortingsrepresentant",9
"LHH","2010-2011","KrF",110,304.945454545455,40,"kvinne","stortingsrepresentant",9
"LHH","2011-2012","KrF",66,313.636363636364,41,"kvinne","stortingsrepresentant",9
"LHH","2012-2013","KrF",109,284.504587155963,42,"kvinne","stortingsrepresentant",9
"LHH","2013-2014","KrF",76,274.921052631579,43,"kvinne","stortingsrepresentant",9
"LHH","2014-2015","KrF",75,226.706666666667,44,"kvinne","stortingsrepresentant",9
"LHH","2015-2016","KrF",37,217.486486486486,44,"kvinne","stortingsrepresentant",9
"LIB","2009-2010","A",133,229.15037593985,47,"kvinne","regjering",2
"LIB","2010-2011","A",105,318.8,48,"kvinne","regjering",2
"LIB","2011-2012","A",119,249.529411764706,49,"kvinne","regjering",2
"LIB","2012-2013","A",88,260.261363636364,50,"kvinne","regjering",2
"LIB","2013-2014","A",16,325.375,51,"kvinne","stortingsrepresentant",1
"LIB","2014-2015","A",7,213.285714285714,52,"kvinne","stortingsrepresentant",1
"LIB","2015-2016","A",2,238.5,53,"kvinne","stortingsrepresentant",1
"LIC","2005-2006","A",17,409.764705882353,51,"kvinne","stortingsrepresentant",6
"LIC","2006-2007","A",31,532.064516129032,52,"kvinne","stortingsrepresentant",6
"LIC","2007-2008","A",26,537.807692307692,53,"kvinne","stortingsrepresentant",6
"LIC","2008-2009","A",21,475.047619047619,54,"kvinne","stortingsrepresentant",6
"LIC","2009-2010","A",18,541.444444444444,55,"kvinne","stortingsrepresentant",4
"LIC","2010-2011","A",25,578.8,56,"kvinne","stortingsrepresentant",4
"LIC","2011-2012","A",46,445.304347826087,57,"kvinne","stortingsrepresentant",4
"LIC","2012-2013","A",55,477.4,58,"kvinne","stortingsrepresentant",4
"LIC","2013-2014","A",54,446.259259259259,59,"kvinne","stortingsrepresentant",4
"LIC","2014-2015","A",72,359.986111111111,60,"kvinne","stortingsrepresentant",4
"LIC","2015-2016","A",36,317.611111111111,60,"kvinne","stortingsrepresentant",4
"LILH","2009-2010","A",28,263.392857142857,53,"kvinne","stortingsrepresentant",8
"LILH","2010-2011","A",24,365.166666666667,54,"kvinne","stortingsrepresentant",8
"LILH","2011-2012","A",30,265.8,55,"kvinne","stortingsrepresentant",8
"LILH","2012-2013","A",32,301.9375,56,"kvinne","stortingsrepresentant",8
"LK","1998-1999","A",26,212.192307692308,60,"kvinne","stortingsrepresentant",1
"LK","1999-2000","A",14,232.142857142857,61,"kvinne","stortingsrepresentant",1
"LK","2000-2001","A",16,305.75,62,"kvinne","stortingsrepresentant",1
"LLU","1998-1999","A",20,192.1,57,"mann","stortingsrepresentant",12
"LLU","1999-2000","A",30,220.5,58,"mann","stortingsrepresentant",12
"LLU","2000-2001","A",23,307.782608695652,59,"mann","stortingsrepresentant",12
"LLU","2001-2002","A",21,160.571428571429,60,"mann","stortingsrepresentant",11
"LLU","2002-2003","A",13,260.538461538462,61,"mann","stortingsrepresentant",11
"LLU","2003-2004","A",23,250.391304347826,61,"mann","stortingsrepresentant",11
"LMM","1998-1999","A",8,267.875,51,"kvinne","stortingsrepresentant",4
"LMM","1999-2000","A",14,192.285714285714,52,"kvinne","stortingsrepresentant",4
"LMM","2000-2001","A",15,272.333333333333,53,"kvinne","stortingsrepresentant",4
"LMY","2009-2010","H",31,404.451612903226,66,"mann","stortingsrepresentant",6
"LMY","2010-2011","H",36,395.583333333333,67,"mann","stortingsrepresentant",6
"LMY","2011-2012","H",28,426.071428571429,68,"mann","stortingsrepresentant",6
"LMY","2012-2013","H",32,440.53125,69,"mann","stortingsrepresentant",6
"LOSO","1998-1999","FrP",44,419.340909090909,50,"mann","stortingsrepresentant",3
"LOSO","1999-2000","FrP",61,259.639344262295,51,"mann","stortingsrepresentant",3
"LOSO","2000-2001","FrP",38,303.394736842105,52,"mann","stortingsrepresentant",3
"LOSO","2001-2002","FrP",22,246.136363636364,53,"mann","stortingsrepresentant",4
"LOSO","2002-2003","FrP",39,337.384615384615,54,"mann","stortingsrepresentant",4
"LOSO","2003-2004","FrP",33,306.484848484848,55,"mann","stortingsrepresentant",4
"LOSO","2004-2005","FrP",22,210.727272727273,56,"mann","stortingsrepresentant",4
"LOSO","2005-2006","FrP",11,581,57,"mann","stortingsrepresentant",4
"LOSO","2006-2007","FrP",12,287.666666666667,58,"mann","stortingsrepresentant",4
"LOSO","2007-2008","FrP",7,595.571428571429,59,"mann","stortingsrepresentant",4
"LOSO","2008-2009","FrP",6,408.166666666667,60,"mann","stortingsrepresentant",4
"LR","1998-1999","KrF",34,383.382352941176,44,"mann","stortingsrepresentant",9
"LR","1999-2000","KrF",39,357.076923076923,45,"mann","stortingsrepresentant",9
"LR","2000-2001","KrF",49,304.448979591837,46,"mann","stortingsrepresentant",9
"LR","2001-2002","KrF",39,412.025641025641,47,"mann","stortingsrepresentant",10
"LR","2002-2003","KrF",22,743,48,"mann","stortingsrepresentant",10
"LR","2003-2004","KrF",20,542.35,49,"mann","stortingsrepresentant",10
"LR","2004-2005","KrF",37,555.837837837838,50,"mann","stortingsrepresentant",10
"LRE","2009-2010","FrP",16,310,50,"kvinne","stortingsrepresentant",15
"LRE","2010-2011","FrP",34,369.676470588235,51,"kvinne","stortingsrepresentant",15
"LRE","2011-2012","FrP",42,418.214285714286,52,"kvinne","stortingsrepresentant",15
"LRE","2012-2013","FrP",28,521.071428571429,53,"kvinne","stortingsrepresentant",15
"LRE","2015-2016","FrP",11,346,55,"kvinne","stortingsrepresentant",1
"LS","1998-1999","V",147,311.571428571429,42,"mann","regjering",9
"LS","1999-2000","V",88,344.454545454545,43,"mann","regjering",9
"LS","2000-2001","V",56,367.053571428571,44,"mann","stortingsrepresentant",9
"LS","2001-2002","V",105,276.428571428571,45,"mann","regjering",13
"LS","2002-2003","V",106,329.330188679245,46,"mann","regjering",13
"LS","2003-2004","V",74,265.297297297297,47,"mann","regjering",13
"LS","2004-2005","V",78,267.602564102564,48,"mann","regjering",13
"LS","2005-2006","V",96,333.677083333333,49,"mann","stortingsrepresentant",10
"LS","2006-2007","V",118,337.059322033898,50,"mann","stortingsrepresentant",10
"LS","2007-2008","V",103,307.378640776699,51,"mann","stortingsrepresentant",10
"LS","2008-2009","V",123,354.349593495935,52,"mann","stortingsrepresentant",10
"LSN","2001-2002","Sp",5,180.2,44,"kvinne","stortingsrepresentant",1
"LSN","2002-2003","Sp",2,386,44,"kvinne","stortingsrepresentant",1
"LSN","2003-2004","Sp",4,156.25,45,"kvinne","stortingsrepresentant",1
"LSN","2005-2006","Sp",208,212.663461538462,48,"kvinne","regjering",2
"LSN","2006-2007","Sp",259,237.436293436293,49,"kvinne","regjering",2
"LSN","2007-2008","Sp",362,232.35635359116,50,"kvinne","regjering",2
"LSN","2008-2009","Sp",286,252.258741258741,51,"kvinne","regjering",2
"LSN","2009-2010","Sp",108,221.361111111111,52,"kvinne","regjering",2
"LSN","2010-2011","Sp",106,259.801886792453,53,"kvinne","regjering",2
"LSN","2011-2012","Sp",94,281.297872340426,54,"kvinne","regjering",2
"LSN","2012-2013","Sp",105,303.87619047619,55,"kvinne","regjering",2
"LSN","2013-2014","Sp",53,260.037735849057,56,"kvinne","stortingsrepresentant",2
"LSN","2014-2015","Sp",119,257.605042016807,57,"kvinne","stortingsrepresentant",2
"LSN","2015-2016","Sp",29,312.827586206897,57,"kvinne","stortingsrepresentant",2
"LVA","2009-2010","A",1,298,24,"kvinne","stortingsrepresentant",1
"LVA","2010-2011","A",16,645.9375,25,"kvinne","stortingsrepresentant",1
"LVA","2011-2012","A",14,640,26,"kvinne","stortingsrepresentant",1
"LVA","2012-2013","A",21,456.571428571429,27,"kvinne","stortingsrepresentant",1
"LVA","2013-2014","A",49,300.673469387755,28,"kvinne","stortingsrepresentant",4
"LVA","2014-2015","A",52,291.019230769231,29,"kvinne","stortingsrepresentant",4
"LVA","2015-2016","A",23,320.869565217391,30,"kvinne","stortingsrepresentant",4
"MAA","1998-1999","Sp",55,275.381818181818,37,"kvinne","regjering",1
"MAA","1999-2000","Sp",73,241.904109589041,38,"kvinne","regjering",1
"MAA","2000-2001","Sp",3,402.666666666667,39,"kvinne","stortingsrepresentant",1
"MAA","2001-2002","Sp",88,286.863636363636,40,"kvinne","stortingsrepresentant",2
"MAA","2002-2003","Sp",92,299.282608695652,41,"kvinne","stortingsrepresentant",2
"MAA","2003-2004","Sp",120,295.25,42,"kvinne","stortingsrepresentant",2
"MAA","2004-2005","Sp",98,281.234693877551,43,"kvinne","stortingsrepresentant",2
"MAA","2013-2014","Sp",116,282.01724137931,52,"kvinne","stortingsrepresentant",3
"MAA","2014-2015","Sp",187,303.374331550802,53,"kvinne","stortingsrepresentant",3
"MAA","2015-2016","Sp",68,307.617647058824,54,"kvinne","stortingsrepresentant",3
"MAAA","2005-2006","A",5,473.8,39,"kvinne","stortingsrepresentant",13
"MAAA","2006-2007","A",22,370.090909090909,40,"kvinne","stortingsrepresentant",13
"MAAA","2007-2008","A",25,201.92,41,"kvinne","stortingsrepresentant",13
"MAAA","2008-2009","A",26,411.115384615385,42,"kvinne","stortingsrepresentant",13
"MAAA","2009-2010","A",18,514.111111111111,43,"kvinne","stortingsrepresentant",7
"MAAA","2010-2011","A",30,449.033333333333,44,"kvinne","stortingsrepresentant",7
"MAAA","2011-2012","A",33,448.393939393939,45,"kvinne","stortingsrepresentant",7
"MAAA","2012-2013","A",31,423.161290322581,46,"kvinne","stortingsrepresentant",7
"MAAA","2013-2014","A",37,281.459459459459,47,"kvinne","stortingsrepresentant",7
"MAAA","2014-2015","A",56,352.321428571429,48,"kvinne","stortingsrepresentant",7
"MAAA","2015-2016","A",33,295.878787878788,49,"kvinne","stortingsrepresentant",7
"MABV","1998-1999","V",18,391.555555555556,41,"kvinne","stortingsrepresentant",16
"MABV","1999-2000","V",31,333.193548387097,42,"kvinne","stortingsrepresentant",16
"MABV","2000-2001","V",49,385.163265306122,43,"kvinne","stortingsrepresentant",16
"MABV","2001-2002","V",48,417.354166666667,44,"kvinne","stortingsrepresentant",1
"MABV","2002-2003","V",58,399.068965517241,45,"kvinne","stortingsrepresentant",1
"MABV","2003-2004","V",46,371.95652173913,46,"kvinne","stortingsrepresentant",1
"MABV","2004-2005","V",41,395.780487804878,47,"kvinne","stortingsrepresentant",1
"MAGA","2001-2002","KrF",19,367.894736842105,58,"mann","stortingsrepresentant",3
"MAGA","2002-2003","KrF",23,278.95652173913,59,"mann","stortingsrepresentant",3
"MAGR","2009-2010","A",9,593.666666666667,54,"mann","stortingsrepresentant",14
"MAGR","2010-2011","A",13,425.538461538462,55,"mann","stortingsrepresentant",14
"MAGR","2011-2012","A",13,524.692307692308,56,"mann","stortingsrepresentant",14
"MAGR","2012-2013","A",20,416.6,57,"mann","stortingsrepresentant",14
"MAGR","2013-2014","A",26,265.807692307692,58,"mann","stortingsrepresentant",9
"MAGR","2014-2015","A",43,307.209302325581,59,"mann","stortingsrepresentant",9
"MAGR","2015-2016","A",7,279.428571428571,60,"mann","stortingsrepresentant",9
"MAKO","2002-2003","A",1,1058,54,"mann","stortingsrepresentant",1
"MAKO","2009-2010","A",35,466.371428571429,61,"mann","stortingsrepresentant",1
"MAKO","2010-2011","A",51,426.058823529412,62,"mann","stortingsrepresentant",1
"MAKO","2011-2012","A",53,521.169811320755,63,"mann","stortingsrepresentant",1
"MAKO","2012-2013","A",55,423.945454545455,64,"mann","stortingsrepresentant",1
"MAKO","2013-2014","A",67,467.298507462687,65,"mann","stortingsrepresentant",1
"MAKO","2014-2015","A",64,565.453125,66,"mann","stortingsrepresentant",1
"MAKO","2015-2016","A",16,400.5,67,"mann","stortingsrepresentant",1
"MAM","2005-2006","A",2,717,26,"kvinne","stortingsrepresentant",13
"MAM","2006-2007","A",4,522.75,27,"kvinne","stortingsrepresentant",13
"MAM","2007-2008","A",18,475.5,28,"kvinne","stortingsrepresentant",13
"MAM","2008-2009","A",13,557.538461538462,29,"kvinne","stortingsrepresentant",13
"MAM","2009-2010","A",25,629.16,30,"kvinne","stortingsrepresentant",12
"MAM","2010-2011","A",24,528.833333333333,31,"kvinne","stortingsrepresentant",12
"MAM","2011-2012","A",19,680.736842105263,32,"kvinne","stortingsrepresentant",12
"MAM","2012-2013","A",26,546.769230769231,33,"kvinne","stortingsrepresentant",12
"MAM","2013-2014","A",40,394.775,34,"kvinne","stortingsrepresentant",10
"MAM","2014-2015","A",38,306.631578947368,35,"kvinne","stortingsrepresentant",10
"MAM","2015-2016","A",23,347.173913043478,35,"kvinne","stortingsrepresentant",10
"MARE","2001-2002","H",23,350.260869565217,38,"mann","stortingsrepresentant",2
"MARE","2002-2003","H",17,538.764705882353,39,"mann","stortingsrepresentant",2
"MARE","2003-2004","H",26,484.692307692308,40,"mann","stortingsrepresentant",2
"MARE","2004-2005","H",21,377.047619047619,41,"mann","stortingsrepresentant",2
"MARE","2005-2006","H",48,288.083333333333,42,"mann","stortingsrepresentant",5
"MARE","2006-2007","H",54,307.814814814815,43,"mann","stortingsrepresentant",5
"MARE","2007-2008","H",65,320.307692307692,44,"mann","stortingsrepresentant",5
"MARE","2008-2009","H",40,324.6,45,"mann","stortingsrepresentant",5
"MEBB","2006-2007","H",1,231,44,"kvinne","stortingsrepresentant",2
"MEBB","2013-2014","H",19,395.210526315789,52,"kvinne","stortingsrepresentant",5
"MEBB","2014-2015","H",25,406.8,53,"kvinne","stortingsrepresentant",5
"MEBB","2015-2016","H",10,347.5,53,"kvinne","stortingsrepresentant",5
"MEH","2001-2002","SV",53,239.11320754717,49,"kvinne","stortingsrepresentant",6
"MEH","2002-2003","SV",54,288.333333333333,50,"kvinne","stortingsrepresentant",6
"MEH","2003-2004","SV",67,239.522388059701,51,"kvinne","stortingsrepresentant",6
"MEH","2004-2005","SV",62,232.387096774194,52,"kvinne","stortingsrepresentant",6
"MEH","2005-2006","SV",17,341.294117647059,53,"kvinne","stortingsrepresentant",8
"MEH","2006-2007","SV",41,339.439024390244,54,"kvinne","stortingsrepresentant",8
"MEH","2007-2008","SV",30,460.1,55,"kvinne","stortingsrepresentant",8
"MEH","2008-2009","SV",30,393.3,56,"kvinne","stortingsrepresentant",8
"MET","2013-2014","H",28,275.392857142857,45,"kvinne","stortingsrepresentant",16
"MET","2014-2015","H",19,318.789473684211,46,"kvinne","stortingsrepresentant",16
"MET","2015-2016","H",8,271.75,46,"kvinne","stortingsrepresentant",16
"METH","2009-2010","FrP",24,361.166666666667,23,"kvinne","stortingsrepresentant",9
"METH","2010-2011","FrP",13,372.307692307692,24,"kvinne","stortingsrepresentant",9
"METH","2011-2012","FrP",32,387.375,25,"kvinne","stortingsrepresentant",9
"METH","2012-2013","FrP",28,353.178571428571,26,"kvinne","stortingsrepresentant",9
"MHE","2013-2014","A",34,266.441176470588,35,"mann","stortingsrepresentant",1
"MHE","2014-2015","A",33,329.818181818182,36,"mann","stortingsrepresentant",1
"MHE","2015-2016","A",14,310,37,"mann","stortingsrepresentant",1
"MHG","1998-1999","KrF",36,420.222222222222,31,"kvinne","stortingsrepresentant",6
"MHG","1999-2000","KrF",25,376.4,32,"kvinne","stortingsrepresentant",6
"MHG","2000-2001","KrF",43,278.186046511628,33,"kvinne","stortingsrepresentant",6
"MHG","2001-2002","KrF",11,383.272727272727,34,"kvinne","stortingsrepresentant",5
"MHG","2003-2004","KrF",15,348.333333333333,36,"kvinne","stortingsrepresentant",5
"MHG","2004-2005","KrF",22,342.772727272727,37,"kvinne","stortingsrepresentant",5
"MHG","2005-2006","KrF",72,302.666666666667,38,"kvinne","stortingsrepresentant",6
"MHG","2006-2007","KrF",73,297.27397260274,39,"kvinne","stortingsrepresentant",6
"MHG","2007-2008","KrF",75,326.853333333333,40,"kvinne","stortingsrepresentant",6
"MHG","2008-2009","KrF",58,345.827586206897,41,"kvinne","stortingsrepresentant",6
"MIB","1998-1999","A",12,229.833333333333,49,"kvinne","stortingsrepresentant",2
"MIB","1999-2000","A",7,493.857142857143,50,"kvinne","stortingsrepresentant",2
"MIB","2000-2001","A",9,308.777777777778,51,"kvinne","stortingsrepresentant",2
"MICM","1998-1999","H",1,143,42,"mann","stortingsrepresentant",1
"MICM","2000-2001","H",1,165,44,"mann","stortingsrepresentant",1
"MICM","2001-2002","H",9,360.333333333333,46,"mann","stortingsrepresentant",7
"MICM","2002-2003","H",20,346.7,47,"mann","stortingsrepresentant",7
"MICM","2003-2004","H",10,247.2,48,"mann","stortingsrepresentant",7
"MICM","2004-2005","H",12,343.75,49,"mann","stortingsrepresentant",7
"MICM","2007-2008","H",2,424.5,52,"mann","stortingsrepresentant",2
"MICM","2008-2009","H",5,268.2,52,"mann","stortingsrepresentant",2
"MIT","2009-2010","H",32,349.28125,56,"mann","stortingsrepresentant",11
"MIT","2010-2011","H",73,350.616438356164,57,"mann","stortingsrepresentant",11
"MIT","2011-2012","H",86,380.96511627907,58,"mann","stortingsrepresentant",11
"MIT","2012-2013","H",104,383.951923076923,59,"mann","stortingsrepresentant",11
"MIT","2013-2014","H",69,451.449275362319,60,"mann","stortingsrepresentant",7
"MIT","2014-2015","H",49,557.244897959184,61,"mann","stortingsrepresentant",7
"MIT","2015-2016","H",9,573.555555555556,62,"mann","stortingsrepresentant",7
"ML","1998-1999","Sp",31,498.129032258065,54,"mann","stortingsrepresentant",7
"ML","1999-2000","Sp",55,360.527272727273,56,"mann","stortingsrepresentant",7
"ML","2000-2001","Sp",104,295.086538461538,56,"mann","stortingsrepresentant",7
"ML","2001-2002","Sp",63,306.555555555556,57,"mann","stortingsrepresentant",10
"ML","2002-2003","Sp",49,261.061224489796,58,"mann","stortingsrepresentant",10
