"country","period","periodstart","periodend","code","gdp_growth","gdp_pr_capita","economic_open","budget_balance","inflation","ethnic_frac","assasinations","aid","fast_growing_east_asia","sub_saharan_africa","central_america","policy","m2_gdp_lagged","institutional_quality"
"TUN",5,1982,1985,"TUN5",1.44759905338287,2597,0,-0.0604234002530575,0.077646903693676,0.159999996423721,0,0.842860996723175,0,0,0,0.755733788013458,41.871509552002,4.59114599227905
"TUN",6,1986,1989,"TUN6",-0.597812712192535,2685,0.25,-0.0500308983027935,0.0707311034202576,0.159999996423721,0,0.977289497852325,0,0,0,1.37568998336792,44.8382606506348,4.59114599227905
"TUN",7,1990,1993,"TUN7",2.94265294075012,2910,1,-0.0403051003813744,0.0594348981976509,0.159999996423721,0,0.900539219379425,0,0,0,3.07550811767578,50.1180801391602,4.59114599227905
"TUR",2,1970,1973,"TUR2",3.10810804367065,2202,0,-0.0249987002462149,0.116782903671265,0.25,0.25,0.309261113405228,0,0,0,0.943501114845276,NA,5.26302099227905
"TUR",3,1974,1977,"TUR3",5.07283782958984,2658,0,-0.0282049998641014,0.180553093552589,0.25,0.25,0.10801699757576,0,0,0,0.832397997379303,NA,5.26302099227905
"TUR",4,1978,1981,"TUR4",-0.915002882480621,3052,0,-0.0404018014669418,0.472446888685226,0.25,3.5,0.29300931096077,0,0,0,0.340819090604782,NA,5.26302099227905
"TUR",5,1982,1985,"TUR5",2.29925394058228,2868,0,-0.0720006003975868,0.326945185661316,0.25,0.25,0.188229903578758,0,0,0,0.32794851064682,NA,5.26302099227905
"TUR",6,1986,1989,"TUR6",3.02453589439392,3299,0.25,-0.0315781012177467,0.416923612356186,0.25,0,0.0915711000561714,0,0,0,1.01799404621124,NA,5.26302099227905
"TUR",7,1990,1993,"TUR7",3.78490090370178,3741,1,-0.0483237989246845,0.504261910915375,0.25,3.25,0.328078508377075,0,0,0,2.39871501922607,28.6920890808105,5.26302099227905
"TZA",2,1970,1973,"TZA2",NA,424,0,NA,0.0633677989244461,0.930000007152557,0.25,3.28930902481079,0,1,0,NA,21.8216209411621,4.63906288146973
"TZA",3,1974,1977,"TZA3",NA,508,0,NA,0.146667495369911,0.930000007152557,0,4.86324596405029,0,1,0,NA,26.6176795959473,4.63906288146973
"TZA",4,1978,1981,"TZA4",NA,543,0,-0.106952399015427,0.169413104653358,0.930000007152557,0,6.81228017807007,0,1,0,0.30894610285759,28.6168003082275,4.63906288146973
"TZA",5,1982,1985,"TZA5",-0.154491201043129,466,0,-0.0909411013126373,0.272357404232025,0.930000007152557,0,5.69117784500122,0,1,0,0.274618893861771,37.7489814758301,4.63906288146973
"TZA",6,1986,1989,"TZA6",0.669309020042419,540,0,-0.0565981008112431,0.261061608791351,0.930000007152557,0,6.02334880828857,0,1,0,0.525489509105682,38.2169418334961,4.63906288146973
"TZA",7,1990,1993,"TZA7",0.24762150645256,NA,0,-0.0553310997784138,0.24536070227623,0.930000007152557,0,5.6105318069458,0,1,0,0.556113183498383,27.617259979248,4.63906288146973
"URY",2,1970,1973,"URY2",-0.175985902547836,4121,0,-0.0287146996706724,0.40296858549118,0.200000002980232,1,0.1402518004179,0,0,0,0.51795369386673,21.6000194549561,5.11927080154419
"URY",3,1974,1977,"URY3",3.11871790885925,4142,0,-0.0298881996423006,0.509005486965179,0.200000002980232,0,0.0735910981893539,0,0,0,0.361672699451447,21.6770305633545,5.11927080154419
"URY",4,1978,1981,"URY4",3.99295806884766,4542,0,-0.00613689981400967,0.416209101676941,0.200000002980232,0,0.0878940969705582,0,0,0,0.653987526893616,23.4134502410889,5.11927080154419
"URY",5,1982,1985,"URY5",-5.76360702514648,4655,0,-0.0534810982644558,0.389456689357758,0.200000002980232,0,0.0937653034925461,0,0,0,0.367318689823151,39.244499206543,5.11927080154419
"URY",6,1986,1989,"URY6",3.74084806442261,4316,0,-0.0156028997153044,0.533353686332703,0.200000002980232,0,0.171612903475761,0,0,0,0.425414890050888,51.570671081543,5.11927080154419
"URY",7,1990,1993,"URY7",2.545166015625,4602,1,0.00330560002475977,0.602694511413574,0.200000002980232,0,0.188582003116608,0,0,0,2.614501953125,50.5727310180664,5.11927080154419
"VEN",2,1970,1973,"VEN2",0.853541195392609,7753,0,0.000741299998480827,0.0311938002705574,0.109999999403954,0,0.0279335994273424,0,0,0,1.23935198783875,21.7399196624756,5.55989599227905
"VEN",3,1974,1977,"VEN3",1.18619394302368,7415,0,-0.00205449992790818,0.0813862979412079,0.109999999403954,0.25,0.0185610000044107,0,0,0,1.15004098415375,24.9484901428223,5.55989599227905
"VEN",4,1978,1981,"VEN4",-3.62702798843384,8257,0,-0.00716189993545413,0.132288798689842,0.109999999403954,0,0.0168616008013487,0,0,0,1.04391503334045,43.4922103881836,5.55989599227905
"VEN",5,1982,1985,"VEN5",-3.62591600418091,6857,0,0.00831650011241436,0.0927437990903854,0.109999999403954,0,0.0207685008645058,0,0,0,1.20515203475952,36.5165214538574,5.55989599227905
"VEN",6,1986,1989,"VEN6",-0.988576710224152,6382,0.25,-0.0285842996090651,0.306928187608719,0.109999999403954,0,0.0109372995793819,0,0,0,1.19226896762848,42.2404403686523,5.55989599227905
"VEN",7,1990,1993,"VEN7",3.07223296165466,6055,1,-0.00307479989714921,0.30788990855217,0.109999999403954,0.5,-0.00797289982438087,0,0,0,2.98298907279968,36.3125991821289,5.55989599227905
"ZAR",2,1970,1973,"ZAR2",1.74848902225494,686,0,-0.0279335007071495,0.106356896460056,0.899999976158142,0,2.08755588531494,0,1,0,0.937988519668579,24.2613296508789,2.98125004768372
"ZAR",3,1974,1977,"ZAR3",-4.6452751159668,693,0,-0.0585213005542755,0.40615239739418,0.899999976158142,0.25,2.14513897895813,0,1,0,0.309476405382156,23.1506690979004,2.98125004768372
"ZAR",4,1978,1981,"ZAR4",-3.41455101966858,518,0,-0.0287318993359804,0.445363104343414,0.899999976158142,0,2.62961411476135,0,1,0,0.45856499671936,28.3622608184814,2.98125004768372
"ZAR",5,1982,1985,"ZAR5",-1.53236699104309,482,0,-0.0100095998495817,0.378696590662003,0.899999976158142,0,1.98407995700836,0,1,0,0.679924190044403,17.0942802429199,2.98125004768372
"ZAR",6,1986,1989,"ZAR6",-1.87451195716858,454,0,-0.0199296995997429,0.549522221088409,0.899999976158142,0,2.90455508232117,0,1,0,0.373193502426147,24.1433200836182,2.98125004768372
"ZAR",7,1990,1993,"ZAR7",-10.233980178833,NA,0,-0.124052599072456,2.62332510948181,0.899999976158142,0.25,1.68794500827789,0,1,0,-3.23887491226196,8.97332954406738,2.98125004768372
"ZMB",2,1970,1973,"ZMB2",0.230008900165558,1117,0,-0.111272297799587,0.0493208989500999,0.819999992847443,0,2.65998411178589,0,1,0,0.447275012731552,19.2162799835205,4.13645792007446
"ZMB",3,1974,1977,"ZMB3",-1.87996304035187,1208,0,-0.113623298704624,0.131765499711037,0.819999992847443,0,2.45145606994629,0,1,0,0.315918296575546,26.8122291564941,4.13645792007446
"ZMB",4,1978,1981,"ZMB4",-1.83120000362396,1007,0,-0.137259393930435,0.119052097201347,0.819999992847443,0,4.00895023345947,0,1,0,0.171903401613235,30.6460304260254,4.13645792007446
"ZMB",5,1982,1985,"ZMB5",-4.60040092468262,940,0,-0.124925300478935,0.201364293694496,0.819999992847443,0,4.13725519180298,0,1,0,0.14125120639801,29.3446807861328,4.13645792007446
"ZMB",6,1986,1989,"ZMB6",-1.56808602809906,786,0,-0.131852701306343,0.510243475437164,0.819999992847443,0,6.15521001815796,0,1,0,-0.338005185127258,33.866569519043,4.13645792007446
"ZMB",7,1990,1993,"ZMB7",-2.57969403266907,689,0.25,-0.105892702937126,0.895927429199219,0.819999992847443,0,9.41953563690186,0,1,0,-0.160376101732254,31.6730995178223,4.13645792007446
"ZWE",2,1970,1973,"ZWE2",6.71951580047607,1082,0,NA,0.027292700484395,0.540000021457672,NA,0.0359697006642818,0,1,0,NA,NA,4.4375
"ZWE",3,1974,1977,"ZWE3",-3.58087992668152,1364,0,-0.0490099005401134,0.0903112962841988,0.540000021457672,NA,0.0879853963851929,0,1,0,0.816153228282928,NA,4.4375
"ZWE",4,1978,1981,"ZWE4",2.90417695045471,1168,0,-0.0948826000094414,0.0994952023029327,0.540000021457672,1,1.04990494251251,0,1,0,0.489315211772919,NA,4.4375
"ZWE",5,1982,1985,"ZWE5",-0.633614301681519,1332,0,-0.0846811011433601,0.143533304333687,0.540000021457672,0.75,1.9634120464325,0,1,0,0.49757519364357,33.4037704467773,4.4375
"ZWE",6,1986,1989,"ZWE6",0.538995683193207,1178,0,-0.088602602481842,0.11105140298605,0.540000021457672,0,2.08416295051575,0,1,0,0.51614511013031,29.7610893249512,4.4375
"ZWE",7,1990,1993,"ZWE7",-2.01514410972595,1182,0,-0.0675185024738312,0.241160094738007,0.540000021457672,0,2.95879793167114,0,1,0,0.478562891483307,30.2796802520752,4.4375
