country,period,periodstart,periodend,code,bdgdpg,elrgdpg,bdgdp,elrgdp,bdbb,elrbb,bdinfl,elrinfl,bdsacw,elrsacw,bdethnf,elrethnf,bdassas,elrassas,bdicrge,elricrge,bdm21,elrm21,bdssa,elrssa,bddn1900,elrdn1900,bdaid,elraid,bdlpop,elrlpop,bdeasia,elreasia,bdegypt,elregypt,bdcentam,elrcentam,bdfrz,elrfrz,bdarms1,elrarms1,originalcountries,bddatap,bddatao,elrdatabdcos7093bdvarsp,elrdatabdcos7093bdvarso,elrdatabdcos7097bdvarsp,elrdatabdcos7097bdvarso,elrdata7093bdvarsp,elrdata7093bdvarso,elrdata7097bdvarsp,elrdata7097bdvarso
ETH,7,1990,1993,ETH7,-0.8031870722770691,-0.1719696968793869,NA,370.4179992675781,-0.08493209630250931,-0.07695270329713821,0.12264929711818695,0.1226487010717392,0,0,0.6899999976158142,0.6899999976158142,0,0,4.4166669845581055,4.866666793823242,32.60551834106445,31.166950225830078,1,1,0,0,5.318378925323486,3.714992046356201,17.71990966796875,17.786550521850586,0,0,0,0,0,0,0,0,72.80000305175781,0.7265064716339111,1,0.5250551104545593,0,0.9142107963562012,0,0.978613018989563,0,0.7836297154426575,0,0.8872442245483398,0
ETH,8,1994,1997,ETH8,NA,3.400662899017334,NA,392.8772888183594,NA,-0.0439486987888813,NA,0.03508789837360382,NA,0.25,NA,0.6899999976158142,NA,1,NA,4.866666793823242,NA,39.64960861206055,NA,1,NA,0,NA,2.03433895111084,NA,17.86418914794922,NA,0,NA,0,NA,0,NA,0,NA,0.13875550031661987,1,NA,0,1.739583969116211,NA,1.6942839622497559,0,1.6312090158462524,NA,1.6126710176467896,0
FJI,1,1966,1969,FJI1,3.579390048980713,3.619450092315674,2098,2098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.879100799560547,0,0,1,-1,NA,NA,NA,13.104900360107422,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
FJI,2,1970,1973,FJI2,7.133586883544922,7.36879301071167,2592,2592,-0.02274709939956665,-0.02274709939956665,0.10791520029306412,0.10791540145874023,NA,NA,NA,NA,NA,0,NA,NA,NA,32.07658004760742,0,0,1,-1,1.8858699798583984,-0.43811118602752686,NA,13.193070411682129,0,0,NA,0,NA,0,NA,0,NA,-0.07059480249881744,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
FJI,3,1974,1977,FJI3,0.891049325466156,1.077193021774292,3311,3311,-0.035106200724840164,-0.035106200724840164,0.10853719711303711,0.10853719711303711,NA,NA,NA,NA,NA,0,NA,NA,NA,32.15473175048828,0,0,1,-1,1.3165489435195923,0.5466489791870117,NA,13.272170066833496,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
FJI,4,1978,1981,FJI4,2.6816539764404297,2.63228702545166,3522,3522,-0.03637339919805527,-0.03637339919805527,0.09394679963588715,0.09394679963588715,NA,NA,NA,NA,NA,0,NA,NA,NA,30.52676010131836,0,0,1,-1,1.4654289484024048,0.8625664114952087,NA,13.348429679870605,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
FJI,5,1982,1985,FJI5,-2.916640043258667,-3.2875449657440186,3517,3517,-0.03959140181541443,-0.03959140181541443,0.05691619962453842,0.056915998458862305,NA,NA,NA,NA,NA,0,NA,NA,NA,32.692989349365234,0,0,1,-1,1.4921989440917969,0.7421970963478088,NA,13.427040100097656,0,0,NA,0,NA,0,NA,0,NA,0.002660800004377961,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
FJI,6,1986,1989,FJI6,2.047333002090454,2.8464479446411133,3398,3398,-0.03383349999785423,-0.03383349999785423,0.06103559955954552,0.06103559955954552,NA,NA,NA,NA,NA,0,NA,NA,NA,35.28874969482422,0,0,1,-1,1.67740797996521,0.7440264821052551,NA,13.486989974975586,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
FJI,7,1990,1993,FJI7,1.2989599704742432,1.2020950317382812,4007,4007,-0.026155900210142136,-0.026155900210142136,0.0600275993347168,0.06002809852361679,NA,NA,NA,NA,NA,0,NA,NA,NA,39.57408142089844,0,0,1,-1,1.4962979555130005,0.5467420220375061,NA,13.525629997253418,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
FJI,8,1994,1997,FJI8,NA,0.9708163738250732,NA,4450.0068359375,NA,-0.06175050139427185,NA,0.02268330007791519,NA,NA,NA,NA,NA,0,NA,NA,NA,49.09003829956055,NA,0,NA,-1,NA,0.44676199555397034,NA,13.558670043945313,NA,0,NA,0,NA,0,NA,0,NA,0.00747640011832118,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
FSM,1,1966,1969,FSM1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
FSM,2,1970,1973,FSM2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
FSM,3,1974,1977,FSM3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
FSM,4,1978,1981,FSM4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,11.196370124816895,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
FSM,5,1982,1985,FSM5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,11.315099716186523,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
FSM,6,1986,1989,FSM6,NA,1.055253028869629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,11.420539855957031,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
FSM,7,1990,1993,FSM7,NA,3.932015895843506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,11.50277042388916,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
FSM,8,1994,1997,FSM8,NA,-3.2161691188812256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,11.589179992675781,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GAB,1,1966,1969,GAB1,4.312808990478516,4.73689079284668,2690,2690,NA,NA,0.026946399360895157,0.02694549970328808,0,0,NA,0.6899999976158142,NA,0,NA,3.9800000190734863,NA,16.85201072692871,1,1,1,-1,NA,NA,NA,13.1077299118042,0,0,NA,0,NA,0,NA,1,NA,0.005943099968135357,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GAB,2,1970,1973,GAB2,6.028274059295654,7.167238235473633,3704,3704,-0.10943509638309479,-0.10943509638309479,0.042454998940229416,0.04245520010590553,0,0,0.6899999976158142,0.6899999976158142,0,0,5.375521183013916,3.9800000190734863,15.269700050354004,14.225410461425781,1,1,1,-1,3.393402099609375,1.4548890590667725,13.201959609985352,13.17628002166748,0,0,0,0,0,0,1,1,0,0,1,0.4694496989250183,0,1.0262789726257324,0,1.0378470420837402,0,0.7852299809455872,0,0.8464493751525879,0
GAB,3,1974,1977,GAB3,12.270039558410645,16.550119400024414,5030,5030,-0.11380109935998917,-0.11381500214338303,0.16946400701999664,0.16946390271186829,0,0,0.6899999976158142,0.6899999976158142,0,0,5.375521183013916,3.9800000190734863,16.336830139160156,14.938409805297852,1,1,1,-1,1.342542052268982,0.5106456875801086,13.389490127563477,13.308770179748535,0,0,0,0,0,0,1,1,0,0,1,0.26199570298194885,0,0.7787067294120789,1,0.7822129726409912,1,0.5385535955429077,1,0.580609917640686,1
GAB,4,1978,1981,GAB4,-9.535882949829102,-6.778735160827637,5408,5408,0.021107099950313568,0.021107099950313568,0.0946497991681099,0.09465029835700989,0,0,0.6899999976158142,0.6899999976158142,0,0,5.375521183013916,3.9800000190734863,16.31321907043457,13.905420303344727,1,1,1,-1,1.2203730344772339,0.3678041994571686,13.5697603225708,13.432339668273926,0,0,0,0,0,0,1,1,1.2999999523162842,0.013426399789750576,1,1.2900389432907104,0,1.09067702293396,0,1.3164149522781372,0,1.2626370191574097,0,1.5205880403518677,0
GAB,5,1982,1985,GAB5,-0.040524598211050034,-1.0179879665374756,4226,4226,0.004892599768936634,0.00490880012512207,0.09590139985084534,0.09590119868516922,0,0,0.6899999976158142,0.6899999976158142,0,0,5.375521183013916,3.9800000190734863,18.48284912109375,18.057430267333984,1,1,1,-1,1.8434940576553345,1.0245039463043213,13.6599702835083,13.551600456237793,0,0,0,0,0,0,1,1,3.700000047683716,0.03695790097117424,1,1.177301049232483,0,1.0679579973220825,0,1.2670680284500122,0,1.189555048942566,0,1.4223400354385376,0
GAB,6,1986,1989,GAB6,-1.9001590013504028,-2.109083890914917,4030,4030,-0.04769330099225044,-0.04801199957728386,0.006207599770277739,0.00620769988745451,0,0,0.6899999976158142,0.6899999976158142,0,0,5.375521183013916,3.9800000190734863,18.313190460205078,17.17514991760254,1,1,1,-1,1.7806819677352905,0.7705417275428772,13.728469848632813,13.67158031463623,0,0,0,0,0,0,1,1,4.300000190734863,0.042689599096775055,1,0.9427492022514343,0,1.172474980354309,0,1.285228967666626,0,1.1187889575958252,0,1.278507947921753,0
GAB,7,1990,1993,GAB7,0.7420641183853149,-0.35341039299964905,3958,3958,0.008898699656128883,0.007500099949538708,-0.004225200042128563,-0.036207400262355804,0,0,0.6899999976158142,0.6899999976158142,0,0,5.375521183013916,3.9800000190734863,21.063459396362305,23.337690353393555,1,1,1,-1,1.871000051498413,1.046895980834961,13.798179626464844,13.79263973236084,0,0,0,0,0,0,1,1,1.274999976158142,0.012839400209486485,1,1.34470796585083,0,1.323004961013794,0,1.5272730588912964,0,1.4375449419021606,0,1.6872260570526123,0
GAB,8,1994,1997,GAB8,NA,2.5701589584350586,NA,3835.93994140625,NA,NA,NA,0.11156730353832245,NA,NA,NA,0.6899999976158142,NA,0,NA,3.9800000190734863,NA,17.806060791015625,NA,1,NA,-1,NA,1.329751968383789,NA,13.90388011932373,NA,0,NA,0,NA,0,NA,1,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GEO,1,1966,1969,GEO1,4.571588039398193,4.696891784667969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,15.339509963989258,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GEO,2,1970,1973,GEO2,4.842940807342529,5.037160873413086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,15.377249717712402,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GEO,3,1974,1977,GEO3,6.324151992797852,6.500013828277588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,15.409259796142578,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GEO,4,1978,1981,GEO4,5.32419490814209,5.4316630363464355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,15.436440467834473,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GEO,5,1982,1985,GEO5,3.373420000076294,3.303067922592163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,15.468050003051758,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GEO,6,1986,1989,GEO6,-2.9455599784851074,-2.8659958839416504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,15.500760078430176,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GEO,7,1990,1993,GEO7,-35.3278694152832,-28.646949768066406,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.5,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,15.511969566345215,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GEO,8,1994,1997,GEO8,NA,-4.51692008972168,NA,NA,NA,-0.045444101095199585,NA,0.4554189145565033,NA,0.5,NA,NA,NA,0.75,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,15.506210327148438,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,1.5536270141601562,NA,1.3384699821472168,NA,1.4180790185928345,NA,1.1744979619979858,NA
GHA,1,1966,1969,GHA1,-1.0536320209503174,-0.5223221182823181,862,862,-0.05079279839992523,-0.05061379820108414,0.045734699815511703,0.04573490098118782,0,0,NA,0.7099999785423279,NA,0,NA,2.9000000953674316,NA,19.690650939941406,1,1,0,0,NA,NA,NA,15.91769027709961,0,0,NA,0,NA,0,NA,0,NA,0.021337900310754776,1,0.8662716150283813,0,1.093870997428894,NA,1.2020800113677979,NA,1.036600947380066,NA,1.1884410381317139,NA
GHA,2,1970,1973,GHA2,1.1283420324325562,1.114657998085022,1059,1059,-0.0419979989528656,-0.04247039929032326,0.09497170150279999,0.09497199952602386,0,0,0.7099999785423279,0.7099999785423279,0,0,3.695312976837158,2.9000000953674316,20.5291805267334,19.899070739746094,1,1,0,0,1.0675040483474731,0.9218848943710327,16.008819580078125,16.01226043701172,0,0,0,0,0,0,0,0,0.6669999957084656,0.00883520022034645,1,0.8576344847679138,0,1.0102499723434448,0,1.1315070390701294,0,0.9840133190155029,0,1.1436389684677124,0
GHA,3,1974,1977,GHA3,-4.454854965209961,-3.6604459285736084,1091,1091,-0.08137869834899902,-0.08135589957237244,0.4112668037414551,0.4112660884857178,0,0,0.7099999785423279,0.7099999785423279,0,0,3.695312976837158,2.9000000953674316,21.065759658813477,19.308839797973633,1,1,0,0,0.982876718044281,0.5912067890167236,16.10788917541504,16.108760833740234,0,0,0,0,0,0,0,0,0,0,1,0.14586709439754486,0,0.35858988761901855,0,0.41379091143608093,0,0.24734769761562347,0,0.3159959018230438,0
GHA,4,1978,1981,GHA4,-0.8954402804374695,-1.2341359853744507,1027,1027,-0.06528989970684052,-0.06529410183429718,0.5404161810874939,0.5404165983200073,0,0,0.7099999785423279,0.7099999785423279,0,0,3.695312976837158,2.9000000953674316,26.050249099731445,22.313589096069336,1,1,0,0,1.3009330034255981,0.9806774854660034,16.18511962890625,16.18061065673828,0,0,0,0,0,0,0,0,1.600000023841858,0.016824999824166298,1,0.07543370127677917,0,0.1325978934764862,0,0.2133145034313202,0,0.08623339980840683,0,0.16711319983005524,0
GHA,5,1982,1985,GHA5,-3.052500009536743,-2.7351880073547363,795,795,-0.030719200149178505,-0.03071879968047142,0.35871759057044983,0.35871830582618713,0.25,0,0.7099999785423279,0.7099999785423279,0,0,3.695312976837158,2.9000000953674316,20.16356086730957,17.268199920654297,1,1,0,0,1.5616250038146973,1.264754056930542,16.315109252929687,16.297029495239258,0,0,0,0,0,0,0,0,2.4749999046325684,0.02460560016334057,1,1.1052500009536743,0,0.5223128795623779,0,0.6610854864120483,0,0.562935471534729,0,0.7149978280067444,0
GHA,6,1986,1989,GHA6,1.7908270359039307,1.4713410139083862,807,807,0.0042535001412034035,0.004262300208210945,0.2631272077560425,0.26312729716300964,1,1,0.7099999785423279,0.7099999785423279,0,0,3.695312976837158,2.9000000953674316,13.475419998168945,11.610969543457031,1,1,0,0,3.6604230403900146,3.348478078842163,16.447059631347656,16.44243049621582,0,0,0,0,0,0,0,0,1.3250000476837158,0.012768499553203583,1,3.0957329273223877,0,3.21663498878479,0,2.7553999423980713,0,3.0727028846740723,0,2.5612881183624268,0
GHA,7,1990,1993,GHA7,1.036139965057373,1.1737339496612549,902,902,-0.013965199701488018,-0.01471330039203167,0.20028109848499298,0.20028069615364075,1,1,0.7099999785423279,0.7099999785423279,0,0,3.695312976837158,2.9000000953674316,14.845800399780273,12.350130081176758,1,1,0,0,2.94980788230896,2.5675830841064453,16.570659637451172,16.578840255737305,0,0,0,0,0,0,0,0,2.2249999046325684,0.02027669921517372,1,3.0588901042938232,0,3.312596082687378,0,2.820605993270874,0,3.1022980213165283,0,2.5676770210266113,0
GHA,8,1994,1997,GHA8,NA,1.8476929664611816,NA,1036.60205078125,NA,-0.007161700166761875,NA,0.3292432129383087,NA,1,NA,0.7099999785423279,NA,0,NA,2.9000000953674316,NA,14.235589981079102,NA,1,NA,0,NA,1.8266600370407104,NA,16.676790237426758,NA,0,NA,0,NA,0,NA,0,NA,0,1,NA,0,3.0762789249420166,NA,2.5958199501037598,0,2.904301881790161,NA,2.368774890899658,0
GIN,1,1966,1969,GIN1,NA,NA,554,554,NA,NA,NA,NA,0,0,NA,0.75,NA,0,NA,4.133333206176758,NA,NA,0,1,0,0,NA,NA,NA,15.122090339660645,0,0,NA,0,NA,0,NA,0,NA,0.03481980040669441,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GIN,2,1970,1973,GIN2,NA,NA,467,467,NA,NA,NA,NA,0,0,NA,0.75,NA,0.5,NA,4.133333206176758,NA,NA,0,1,0,0,1.4578139781951904,-0.34839218854904175,NA,15.197349548339844,0,0,NA,0,NA,0,NA,0,NA,0.01651199907064438,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GIN,3,1974,1977,GIN3,NA,NA,643,643,NA,NA,NA,NA,0,0,NA,0.75,NA,0,NA,4.133333206176758,NA,NA,0,1,0,0,1.4001719951629639,0.7470176815986633,NA,15.244830131530762,0,0,NA,0,NA,0,NA,0,NA,0.09306210279464722,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GIN,4,1978,1981,GIN4,NA,NA,769,769,NA,NA,NA,NA,0,0,NA,0.75,NA,0.25,NA,4.133333206176758,NA,NA,0,1,0,0,2.2119839191436768,1.8946609497070312,NA,15.30305004119873,0,0,NA,0,NA,0,NA,0,NA,0.04755479842424393,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GIN,5,1982,1985,GIN5,NA,NA,782,782,NA,NA,NA,NA,0,0,NA,0.75,NA,0,NA,4.133333206176758,NA,NA,0,1,0,0,2.5182769298553467,2.037022113800049,NA,15.385510444641113,0,0,NA,0,NA,0,NA,0,NA,0.07345840334892273,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GIN,6,1986,1989,GIN6,1.4992460012435913,1.5990400314331055,733,733,-0.03485050052404404,-0.03485089913010597,NA,NA,1,0.75,NA,0.75,NA,0,NA,4.133333206176758,NA,NA,0,1,0,0,4.569651126861572,3.904189109802246,NA,15.492420196533203,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GIN,7,1990,1993,GIN7,0.4620797038078308,0.24221740663051605,767,767,-0.03274169936776161,-0.031634699553251266,NA,NA,1,1,NA,0.75,NA,0,NA,4.133333206176758,NA,NA,0,1,0,0,6.073523998260498,5.044486999511719,NA,15.607979774475098,0,0,NA,0,NA,0,NA,0,NA,0.0684627965092659,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GIN,8,1994,1997,GIN8,NA,2.4633750915527344,NA,806.42822265625,NA,NA,NA,NA,NA,1,NA,0.75,NA,0,NA,4.133333206176758,NA,5.693657875061035,NA,1,NA,0,NA,3.8459479808807373,NA,15.71327018737793,NA,0,NA,0,NA,0,NA,0,NA,0.028629500418901443,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GLP,1,1966,1969,GLP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GLP,2,1970,1973,GLP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GLP,3,1974,1977,GLP3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GLP,4,1978,1981,GLP4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GLP,5,1982,1985,GLP5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GLP,6,1986,1989,GLP6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GLP,7,1990,1993,GLP7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GLP,8,1994,1997,GLP8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GMB,1,1966,1969,GMB1,4.925414085388184,1.2175040245056152,747,747,-0.015001899562776089,NA,0.026551200076937675,0.026551200076937675,0,0,NA,0.7300000190734863,NA,0,NA,5.599999904632568,NA,NA,1,1,0,0,NA,NA,NA,12.977519989013672,0,0,NA,0,NA,0,NA,0,NA,0,1,1.1380800008773804,0,NA,NA,NA,NA,NA,NA,NA,NA
GMB,2,1970,1973,GMB2,-0.18974310159683228,0.6682217717170715,722,722,-0.013949800282716751,0.0023437999188899994,0.040089201182127,0.04008900001645088,0,0,0.7300000190734863,0.7300000190734863,0,0,5.625,5.599999904632568,21.793649673461914,17.302640914916992,1,1,0,0,2.146436929702759,-4.590918064117432,13.098250389099121,13.096810340881348,0,0,0,0,0,0,0,0,0,0,1,1.1263539791107178,0,1.1711139678955078,0,1.3663890361785889,0,1.2783180475234985,0,1.5125839710235596,0
GMB,3,1974,1977,GMB3,3.8611299991607666,3.8573989868164062,881,881,-0.035672299563884735,-0.03976310044527054,0.14822439849376678,0.14822469651699066,0,0,0.7300000190734863,0.7300000190734863,0,0,5.625,5.599999904632568,26.853120803833008,19.688880920410156,1,1,0,0,3.224483013153076,1.6200670003890991,13.229860305786133,13.230050086975098,0,0,0,0,0,0,0,0,0,0,1,0.8264821767807007,0,0.9121512770652771,0,1.0374950170516968,0,0.9004570841789246,0,1.0590729713439941,0
GMB,4,1978,1981,GMB4,-0.70281982421875,0.5672053098678589,1179,1179,-0.08595120161771774,-0.08937139809131622,0.06702449917793274,0.06702390313148499,0,0,0.7300000190734863,0.7300000190734863,0,0,5.625,5.599999904632568,22.68783950805664,22.65169906616211,1,1,0,0,7.098535060882568,5.794616222381592,13.355389595031738,13.355429649353027,0,0,0,0,0,0,0,0,1.6749999523162842,0.016860399395227432,1,0.5958470106124878,0,1.0046390295028687,0,1.0490119457244873,0,0.8289638757705688,0,0.9188054800033569,0
GMB,5,1982,1985,GMB5,0.490754097700119,-0.022499600425362587,872,872,-0.06414090096950531,-0.06845249980688095,0.14300419390201569,0.14300450682640076,0,0,0.7300000190734863,0.7300000190734863,0,0,5.625,5.599999904632568,22.633359909057617,21.725109100341797,1,1,0,0,7.896467208862305,5.079269886016846,13.47659969329834,13.478719711303711,0,0,0,0,0,0,0,0,0,0,1,0.6389124989509583,0,0.8860846757888794,0,0.9643170833587646,0,0.784339427947998,0,0.8991097807884216,0
GMB,6,1986,1989,GMB6,-0.6068071126937866,0.10661269724369049,843,843,2.111999929184094e-4,NA,0.21241089701652527,0.21241110563278198,1,1,0.7300000190734863,0.7300000190734863,0,0,5.625,5.599999904632568,25.853239059448242,24.945829391479492,1,1,0,0,12.723950386047363,9.485264778137207,13.629409790039063,13.631210327148438,0,0,0,0,0,0,0,0,5.199999809265137,0.051729001104831696,1,3.1389689445495605,1,NA,NA,NA,NA,NA,NA,NA,NA
GMB,7,1990,1993,GMB7,-1.3297020196914673,-0.8176363706588745,799,799,0.019155699759721756,-0.0077252998016774654,0.08774550259113312,0.087745800614357,1,1,0.7300000190734863,0.7300000190734863,0,0,5.625,5.599999904632568,24.28376007080078,20.34123992919922,1,1,0,0,9.393677711486816,6.559883117675781,13.795459747314453,13.801790237426758,0,0,0,0,0,0,0,0,6.199999809265137,0.061788398772478104,1,3.4429359436035156,1,3.535856008529663,1,3.0561161041259766,1,3.3344531059265137,1,2.8216159343719482,1
GMB,8,1994,1997,GMB8,NA,-1.0866810083389282,NA,878.66668701171875,NA,NA,NA,0.030701400712132454,NA,1,NA,0.7300000190734863,NA,0,NA,5.599999904632568,NA,21.67140007019043,NA,1,NA,0,NA,2.5239310264587402,NA,13.93988037109375,NA,0,NA,0,NA,0,NA,0,NA,0.011921600438654423,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GNB,1,1966,1969,GNB1,NA,NA,553,553,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,3.066667079925537,NA,NA,0,1,0,0,NA,NA,NA,13.255430221557617,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
GNB,2,1970,1973,GNB2,-0.46791940927505493,0.015036400407552719,699,699,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,3.066667079925537,NA,NA,0,1,0,0,0.06654989719390869,-5.719663143157959,NA,13.291029930114746,0,0,NA,0,NA,0,NA,0,NA,-0.2984420955181122,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
