country,year,fdi_inflow,bits,ln_gdp_pr_cap,ln_population,economic_growth,inflation,resource_rent,bilateral_trade_agreements,wto_member,polcon3
India,2001,8.058195114135742,66.58905029296875,7.825521945953369,20.7232666015625,0.01467425562441349,3.5,2.299999952316284,0,1,0.4099999964237213
India,2002,NA,54.120086669921875,7.825521945953369,20.7232666015625,0,NA,NA,0,NA,NA
Indonesia,1960,NA,0,6.841696739196777,18.35880470275879,NA,NA,NA,0,1,0
Indonesia,1961,NA,0,6.868653774261475,18.379858016967773,0.027323534712195396,13.460000038146973,NA,0,1,0
Indonesia,1962,NA,0,6.854368209838867,18.40047836303711,-0.014183927327394485,178.75,NA,0,1,0
Indonesia,1963,NA,0,6.81310510635376,18.42068099975586,-0.04042346030473709,145.85000610351562,NA,0,1,0
Indonesia,1964,NA,0,6.8302130699157715,18.42068099975586,0.01725526712834835,114.91000366210937,NA,0,1,0
Indonesia,1965,NA,0,6.797702312469482,18.42068099975586,-0.0319877490401268,229.24000549316406,NA,0,1,0
Indonesia,1966,NA,0,6.821855068206787,18.5159912109375,0.02444644644856453,1195.4100341796875,NA,0,1,0
Indonesia,1967,NA,0,6.805373668670654,18.5159912109375,-0.016346264630556107,165.38999938964844,NA,0,1,0
Indonesia,1968,NA,0,6.89519739151001,18.5159912109375,0.09398145228624344,120.75,NA,0,1,0
Indonesia,1969,5.685753345489502,0,6.9368896484375,18.5159912109375,0.042573779821395874,20.6299991607666,NA,0,1,0
Indonesia,1970,6.151869773864746,18.366230010986328,6.991540908813477,18.603002548217773,0.056172385811805725,13.619999885559082,6,0,1,0
Indonesia,1971,6.501002788543701,19.233322143554688,7.0338592529296875,18.603002548217773,0.043226227164268494,2.740000009536743,6.900000095367432,0,1,0
Indonesia,1972,3.835679292678833,24.033329010009766,7.082169055938721,18.603002548217773,0.049495723098516464,15.210000038146973,8,0,1,0
Indonesia,1973,0,20.829191207885742,7.165563583374023,18.68304443359375,0.08697085082530975,34.790000915527344,7.799999713897705,0,1,0
Indonesia,1974,7.15239953994751,24.863079071044922,7.202245712280273,18.68304443359375,0.0373629629611969,46.470001220703125,18.899999618530273,0,1,0
Indonesia,1975,6.738110542297363,22.708209991455078,7.256682395935059,18.68304443359375,0.05594580993056297,11.199999809265137,13.899999618530273,0,1,0
Indonesia,1976,6.30216121673584,40.791175842285156,7.293239593505859,18.757152557373047,0.0372333787381649,15.420000076293945,15.5,0,1,0
Indonesia,1977,6.411661148071289,40.30503463745117,7.3569416999816895,18.757152557373047,0.06577516347169876,13.270000457763672,16.5,0,1,0
Indonesia,1978,6.132253646850586,42.98150634765625,7.431713104248047,18.757152557373047,0.07763761281967163,9.430000305175781,14.90000057220459,0,1,0
Indonesia,1979,5.824256420135498,43.654014587402344,7.4779791831970215,18.82614517211914,0.04735302925109863,33.61000061035156,32.20000076293945,0,1,0
Indonesia,1980,5.4336981773376465,43.46939468383789,7.547320365905762,18.82614517211914,0.07180172204971313,30.989999771118164,29.900001525878906,0,1,0
Indonesia,1981,5.870230674743652,45.718475341796875,7.611221790313721,18.82614517211914,0.06598769128322601,10.4399995803833,25.299999237060547,0,1,0
Indonesia,1982,6.070834159851074,51.503379821777344,7.609562873840332,18.82614517211914,-0.0016577915521338582,6.059999942779541,20.299999237060547,0,1,0
Indonesia,1983,5.757924556732178,42.656578063964844,7.66126012802124,18.890684127807617,0.05305706337094307,14.25,20.19999885559082,0,1,0
Indonesia,1984,6.055263519287109,41.76591873168945,7.7076191902160645,18.890684127807617,0.04745027422904968,9.4399995803833,20.69999885559082,0,1,0
Indonesia,1985,5.840108394622803,45.69844436645508,7.730898380279541,18.890684127807617,0.02355249784886837,4.460000038146973,19.30000114440918,0,1,0
Indonesia,1986,6.218381404876709,44.90958786010742,7.7637786865234375,18.951309204101563,0.03342660143971443,3.0399999618530273,12,0,1,0
Indonesia,1987,6.591197490692139,46.460182189941406,7.788449287414551,18.951309204101563,0.02497725561261177,14.5,12.199999809265137,0,1,0
Indonesia,1988,6.726533889770508,49.64018630981445,7.82730770111084,18.951309204101563,0.03962325304746628,8.630000114440918,8.600000381469727,0,1,0
Indonesia,1989,7.159697532653809,46.81572723388672,7.894179821014404,19.008466720581055,0.06915883719921112,9.989999771118164,9.800000190734863,0,1,0
Indonesia,1990,7.426711082458496,47.26352310180664,7.955369472503662,19.008466720581055,0.06310087442398071,7.71999979019165,11.899999618530273,0,1,0
Indonesia,1991,7.572497367858887,54.13517379760742,8.016502380371094,19.008466720581055,0.06303998827934265,8.829999923706055,10.5,0,1,0
Indonesia,1992,7.668113708496094,61.44076919555664,8.069513320922852,19.008466720581055,0.054441049695014954,5.360000133514404,8.5,0,1,0
Indonesia,1993,7.695568084716797,48.80060577392578,8.113434791564941,19.06253433227539,0.04490037262439728,8.880000114440918,6.5,0,1,0
Indonesia,1994,8.398541450500488,52.83234405517578,8.162261962890625,19.06253433227539,0.05003876984119415,7.78000020980835,5.400000095367432,0,1,0
Indonesia,1995,8.73133659362793,57.191558837890625,8.200976371765137,19.06253433227539,0.03947373479604721,9.699999809265137,5.599999904632568,0,1,0
Indonesia,1996,8.431313514709473,62.766868591308594,8.266475677490234,19.113828659057617,0.06769169867038727,8.850000381469727,5.900000095367432,0,1,0
Indonesia,1997,0,62.07120895385742,8.291505813598633,19.113828659057617,0.025346089154481888,12.569999694824219,5.799999713897705,0,1,0
Indonesia,1998,0,68.067230224609375,8.168359756469727,19.113828659057617,-0.11586512625217438,75.2699966430664,8.699999809265137,0,1,0
Indonesia,1999,0,74.0213851928711,8.163361549377441,19.16261863708496,-0.004986344370990992,14.15999984741211,7.400000095367432,0,1,0
Indonesia,2000,0,77.73566436767578,8.2035675048828125,19.16261863708496,0.041025638580322266,11.130000114440918,13.699999809265137,0,1,0.5
Indonesia,2001,0,67.3815689086914,8.188385009765625,19.16261863708496,-0.0150680523365736,12.569999694824219,13.199999809265137,0,1,0.5
Indonesia,2002,NA,54.190059661865234,8.188385009765625,19.16261863708496,0,NA,NA,0,NA,NA
"Iran, Islamic Rep.",1960,NA,0,7.889200210571289,16.906553268432617,NA,NA,NA,0,0,0
"Iran, Islamic Rep.",1961,NA,0,7.893302917480469,16.906553268432617,0.004111207090318203,NA,NA,0,0,0
"Iran, Islamic Rep.",1962,NA,0,7.9855055809021,16.951004028320313,0.09658678621053696,NA,NA,0,0,0
"Iran, Islamic Rep.",1963,NA,0,8.009926795959473,16.951004028320313,0.024722082540392876,NA,NA,0,0,0.25
"Iran, Islamic Rep.",1964,NA,0,8.02389144897461,16.99356460571289,0.014062812551856041,NA,NA,0,0,0.25
"Iran, Islamic Rep.",1965,NA,0,8.141538619995117,17.034385681152344,0.12484659254550934,NA,NA,0,0,0.30000001192092896
"Iran, Islamic Rep.",1966,NA,0,8.179532051086426,17.034385681152344,0.03872435539960861,NA,NA,0,0,0.30000001192092896
"Iran, Islamic Rep.",1967,NA,0,8.237915992736816,17.073606491088867,0.06012188270688057,NA,NA,0,0,0.1899999976158142
"Iran, Islamic Rep.",1968,NA,0,8.325803756713867,17.111347198486328,0.09186631441116333,NA,NA,0,0,0.1899999976158142
"Iran, Islamic Rep.",1969,4.599117279052734,0,8.404085159301758,17.147714614868164,0.08142703771591187,NA,NA,0,0,0.1899999976158142
"Iran, Islamic Rep.",1970,5.394855499267578,7.588033199310303,8.561217308044434,17.147714614868164,0.1701493263244629,NA,NA,0,0,0.1899999976158142
"Iran, Islamic Rep.",1971,5.681338787078857,8.306867599487305,8.50423812866211,17.18280601501465,-0.055386222898960114,NA,NA,0,0,0.1599999964237213
"Iran, Islamic Rep.",1972,7.458240985870361,11.512040138244629,8.600345611572266,17.216707229614258,0.10087727755308151,NA,NA,0,0,0.1599999964237213
"Iran, Islamic Rep.",1973,6.852436065673828,7.593748092651367,8.680063247680664,17.24949836730957,0.08298130333423615,NA,NA,0,0,0.1599999964237213
"Iran, Islamic Rep.",1974,7.19032621383667,8.886087417602539,8.631706237792969,17.281246185302734,-0.04720616713166237,NA,54.69999694824219,0,0,0.1599999964237213
"Iran, Islamic Rep.",1975,0,7.787865161895752,8.522072792053223,17.3120174407959,-0.10383716970682144,5.840000152587891,41.79999923706055,0,0,0
"Iran, Islamic Rep.",1976,6.6881184577941895,9.373022079467773,8.6825532913208,17.34187126159668,0.17407405376434326,15.15999984741211,42.19999694824219,0,0,0
"Iran, Islamic Rep.",1977,7.592860698699951,8.654952049255371,8.559754371643066,17.370859146118164,-0.11555805802345276,19.25,38.5,0,0,0
"Iran, Islamic Rep.",1978,5.813716888427734,10.180219650268555,8.543397903442383,17.426427841186523,-0.016223227605223656,10.5,30.200000762939453,0,0,0
"Iran, Islamic Rep.",1979,5.024637222290039,8.036714553833008,8.50572681427002,17.453096389770508,-0.03697090968489647,27.030000686645508,42.5,0,0,0
"Iran, Islamic Rep.",1980,3.8833796977996826,9.339144706726074,8.30118465423584,17.47907257080078,-0.18497920036315918,23.40999984741211,22.399999618530273,0,0,0
"Iran, Islamic Rep.",1981,0,8.83123779296875,8.193894386291504,17.529083251953125,-0.10173548758029938,24.489999771118164,20.100000381469727,0,0,0
"Iran, Islamic Rep.",1982,0,12.034919738769531,8.345491409301758,17.553180694580078,0.16369125247001648,14.579999923706055,24.899999618530273,0,0,0
"Iran, Islamic Rep.",1983,4.1092119216918945,10.083160400390625,8.320566177368164,17.599700927734375,-0.024616794660687447,12.260000228881836,18.5,0,0,0
"Iran, Islamic Rep.",1984,0,9.226813316345215,8.344350814819336,17.622173309326172,0.024070000275969505,10.09000015258789,15.5,0,0,0
"Iran, Islamic Rep.",1985,0,9.15754508972168,8.397391319274902,17.665658950805664,0.05447210744023323,4.730000019073486,13.5,0,0,0
"Iran, Islamic Rep.",1986,0,11.380610466003418,8.313847541809082,17.70733070373535,-0.08014978468418121,13.15999984741211,5.400000095367432,0,0,0
"Iran, Islamic Rep.",1987,4.3383941650390625,7.143588066101074,8.267583847045898,17.7275333404541,-0.04520957171916962,22.8799991607666,11.300000190734863,0,0,0
"Iran, Islamic Rep.",1988,0,7.302989959716797,8.234763145446777,17.766754150390625,-0.03228752315044403,16.979999542236328,10.199999809265137,0,0,0
"Iran, Islamic Rep.",1989,0,7.19460916519165,8.219236373901367,17.785802841186523,-0.01540740393102169,19.260000228881836,15.199999809265137,0,0,0
"Iran, Islamic Rep.",1990,3.2430708408355713,10.747400283813477,8.264039993286133,17.804494857788086,0.0458231084048748,18.549999237060547,23,0,0,0
"Iran, Islamic Rep.",1991,2.229881525039673,12.300169944763184,8.3009672164917,17.822843551635742,0.037617601454257965,23.600000381469727,NA,0,0,0
"Iran, Islamic Rep.",1992,5.401084899902344,10.487239837646484,8.366674423217773,17.840862274169922,0.06791307032108307,25,NA,0,0,0
"Iran, Islamic Rep.",1993,0.7352201342582703,8.441015243530273,8.431953430175781,17.858562469482422,0.06745759397745132,37.939998626708984,40.10000228881836,0,0,0
"Iran, Islamic Rep.",1994,2.854743480682373,7.897147178649902,8.509831428527832,17.875953674316406,0.08099038153886795,35.939998626708984,32.29999923706055,0,0,0
"Iran, Islamic Rep.",1995,3.25809645652771,12.822469711303711,8.519804954528809,17.893047332763672,0.01002371683716774,35.439998626708984,26.399999618530273,0,0,0
"Iran, Islamic Rep.",1996,3.950979709625244,15.198269844055176,8.58169937133789,17.909854888916016,0.06384941190481186,24.6299991607666,26.400001525878906,0,0,NA
"Iran, Islamic Rep.",1997,3.1393139362335205,10.571000099182129,8.604913711547852,17.92638397216797,0.023486239835619926,13.4399995803833,26.30000114440918,0,0,0.20000000298023224
"Iran, Islamic Rep.",1998,3.504274845123291,17.069766998291016,8.619476318359375,17.942644119262695,0.014669240452349186,16.40999984741211,17.200000762939453,0,0,0.20000000298023224
"Iran, Islamic Rep.",1999,3.5984294414520264,14.98905086517334,8.652692794799805,17.95864486694336,0.03377467393875122,23.780000686645508,23.100000381469727,0,0,0.20000000298023224
"Iran, Islamic Rep.",2000,3.8285696506500244,11.040989875793457,8.686387062072754,17.974393844604492,0.03426758944988251,32.25,41.099998474121094,0,0,0.20000000298023224
"Iran, Islamic Rep.",2001,3.523273468017578,12.089341163635254,8.676474571228027,17.989898681640625,-0.009863092564046383,8.789999961853027,31.600000381469727,0,0,0.3499999940395355
"Iran, Islamic Rep.",2002,NA,19.205747604370117,8.676474571228027,17.989898681640625,0,NA,NA,0,NA,NA
Iraq,1960,NA,0,NA,15.732433319091797,NA,NA,NA,0,0,0
Iraq,1961,NA,0,NA,15.775605201721191,NA,1.340000033378601,NA,0,0,0
Iraq,1962,NA,0,NA,15.803384780883789,NA,2.0199999809265137,NA,0,0,0
Iraq,1963,NA,0,NA,15.830413818359375,NA,-1.2000000476837158,NA,0,0,0
Iraq,1964,NA,0,NA,15.856730461120605,NA,3.0299999713897705,NA,0,0,0
Iraq,1965,NA,0,NA,15.894951820373535,NA,-1.2899999618530273,NA,0,0,0
Iraq,1966,NA,0,NA,15.919644355773926,NA,3.2100000381469727,NA,0,0,0
Iraq,1967,NA,0,NA,15.95557689666748,NA,10.640000343322754,NA,0,0,0
Iraq,1968,NA,0,NA,15.990262031555176,NA,-5.010000228881836,NA,0,0,0
Iraq,1969,0,0,NA,16.023784637451172,NA,1.340000033378601,NA,0,0,0
Iraq,1970,0,0,NA,16.05622100830078,NA,5.360000133514404,32.599998474121094,0,0,0
Iraq,1971,0,0,NA,16.087636947631836,NA,5.630000114440918,38.599998474121094,0,0,0
Iraq,1972,0,0,NA,16.11809539794922,NA,28.68000030517578,27.899999618530273,0,0,0
Iraq,1973,0,0,NA,16.11809539794922,NA,-5.510000228881836,34.70000076293945,0,0,0
Iraq,1974,0,0,NA,16.21340560913086,NA,87.26000213623047,61.099998474121094,0,0,0
Iraq,1975,1.1975736618041992,0,NA,16.21340560913086,NA,12.079999923706055,53.70000076293945,0,0,0
Iraq,1976,2.3219051361083984,0,NA,16.21340560913086,NA,5.880000114440918,56.70000076293945,0,0,0
Iraq,1977,-0.42352330684661865,0,NA,16.300416946411133,NA,13.020000457763672,50.400001525878906,0,0,0
Iraq,1978,1.1879528760910034,0,NA,16.300416946411133,NA,7.480000019073486,46.599998474121094,0,0,0
Iraq,1979,1.056567668914795,0,NA,16.380460739135742,NA,4.25,91.80000305175781,0,0,0
Iraq,1980,1.9592020511627197,0,NA,16.380460739135742,NA,46.5099983215332,75.0999984741211,0,0,0
Iraq,1981,1.3378978967666626,0,NA,16.380460739135742,NA,13.5,36.20000076293945,0,0,0
Iraq,1982,0.7793422937393188,0,NA,16.454566955566406,NA,30.6299991607666,33.5,0,0,0
Iraq,1983,0,0,NA,16.454566955566406,NA,-25.040000915527344,31.700000762939453,0,0,0
Iraq,1984,-0.6229172945022583,0,NA,16.523561477661133,NA,13.380000114440918,29.600000381469727,0,0,0
Iraq,1985,0.9549782276153564,0,NA,16.523561477661133,NA,21.31999969482422,32.5,0,0,0
Iraq,1986,2.846112012863159,0,NA,16.588098526000977,NA,12.039999961853027,22.5,0,0,0
Iraq,1987,-1.1920268535614014,0,NA,16.588098526000977,NA,10.920000076293945,35.79999923706055,0,0,0
Iraq,1988,1.1835829019546509,0,NA,16.648723602294922,NA,10.369999885559082,33.900001525878906,0,0,0
Iraq,1989,-0.7035688757896423,0,NA,16.705883026123047,NA,3.759999990463257,37.599998474121094,0,0,0
Iraq,1990,0,0,NA,16.705883026123047,NA,45,35.79999923706055,0,0,0
Iraq,1991,2.141371726989746,0,NA,16.75994873046875,NA,NA,NA,0,0,0
Iraq,1992,-0.14500845968723297,0,NA,16.75994873046875,NA,NA,NA,0,0,0
Iraq,1993,0,0,NA,16.811243057250977,NA,NA,NA,0,0,0
Iraq,1994,0.8969990611076355,0,NA,16.811243057250977,NA,NA,NA,0,0,0
Iraq,1995,0.05826885253190994,0,NA,16.86003303527832,NA,NA,NA,0,0,0
Iraq,1996,0.09401659667491913,0,NA,16.86003303527832,NA,NA,NA,0,0,0
Iraq,1997,1.922762393951416,0,NA,16.906553268432617,NA,NA,NA,0,0,0
Iraq,1998,0,0,NA,16.906553268432617,NA,NA,NA,0,0,0
Iraq,1999,0,0,NA,16.951004028320313,NA,NA,NA,0,0,0
Iraq,2000,0,0,NA,16.951004028320313,NA,NA,NA,0,0,0
Iraq,2001,0,0,NA,16.99356460571289,NA,NA,NA,0,0,0
Iraq,2002,NA,0,NA,16.99356460571289,NA,NA,NA,0,NA,NA
Isle of Man,1960,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1961,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1962,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1963,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1964,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1965,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1966,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1967,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1968,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1969,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1970,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1971,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1972,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1973,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1974,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1975,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1976,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1977,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1978,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1979,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1980,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1981,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1982,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1983,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1984,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1985,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1986,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1987,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1988,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1989,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1990,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1991,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1992,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1993,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1994,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1995,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1996,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1997,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1998,NA,0,NA,NA,NA,NA,NA,0,0,NA
Isle of Man,1999,NA,0,NA,11.23848819732666,NA,NA,NA,0,0,NA
Isle of Man,2000,NA,0,NA,11.22524356842041,NA,NA,NA,0,0,NA
Isle of Man,2001,NA,0,NA,11.28978157043457,NA,NA,NA,0,0,NA
Isle of Man,2002,NA,0,NA,11.28978157043457,NA,NA,NA,0,NA,NA
Jamaica,1960,NA,0,7.917862892150879,14.285513877868652,NA,NA,NA,0,0,0.3100000023841858
Jamaica,1961,NA,0,7.947433948516846,14.346138954162598,0.0300124641507864,4.269999980926514,NA,0,0,0.3100000023841858
Jamaica,1962,NA,0,7.956993103027344,14.346138954162598,0.009605040773749352,2.6600000858306885,NA,0,0,0.4099999964237213
Jamaica,1963,NA,0,7.98407506942749,14.346138954162598,0.027452154085040092,2.9800000190734863,NA,0,1,0.4099999964237213
Jamaica,1964,NA,0,8.030339241027832,14.346138954162598,0.04735051468014717,0.9399999976158142,NA,0,1,0.4099999964237213
Jamaica,1965,NA,0,8.0827054977417,14.403297424316406,0.053762003779411316,0.28999999165534973,NA,0,1,0.4099999964237213
Jamaica,1966,NA,0,8.107125282287598,14.403297424316406,0.024720318615436554,9.15999984741211,NA,0,1,0.4099999964237213
Jamaica,1967,NA,0,8.10013484954834,14.403297424316406,-0.006966488901525736,4.760000228881836,NA,0,1,0.4099999964237213
Jamaica,1968,NA,0,8.128357887268066,14.403297424316406,0.028625687584280968,3.380000114440918,NA,0,1,0.38999998569488525
Jamaica,1969,6.355125904083252,0,8.160536766052246,14.403297424316406,0.03270182013511658,5.130000114440918,NA,0,1,0.38999998569488525
Jamaica,1970,6.383324146270752,0,8.260117530822754,14.457364082336426,0.10470839589834213,5.579999923706055,7.699999809265137,0,1,0.38999998569488525
Jamaica,1971,5.748136520385742,0,8.288880348205566,14.457364082336426,0.02917974628508091,6.21999979019165,7.300000190734863,0,1,0.38999998569488525
Jamaica,1972,5.422189712524414,0,8.432808876037598,14.457364082336426,0.15480148792266846,-3.5799999237060547,5.800000190734863,0,1,0.38999998569488525
Jamaica,1973,4.490963459014893,0,8.348738670349121,14.508657455444336,-0.0806330218911171,26.84000015258789,6.199999809265137,0,1,0.3700000047683716
Jamaica,1974,5.104391574859619,0,8.322456359863281,14.508657455444336,-0.0259397029876709,30.25,12,0,1,0.3700000047683716
Jamaica,1975,0,0,8.284570693969727,14.508657455444336,-0.03717747703194618,20.799999237060547,7.099999904632568,0,1,0.3700000047683716
Jamaica,1976,0,0,8.231517791748047,14.508657455444336,-0.051670223474502563,10.850000381469727,7.300000190734863,0,1,0.3700000047683716
Jamaica,1977,0,0,8.223188400268555,14.55744743347168,-0.008294540457427502,12.229999542236328,9.100000381469727,0,1,0.33000001311302185
Jamaica,1978,0,0,8.224617004394531,14.55744743347168,0.001429517986252904,25.809999465942383,11.899999618530273,0,1,0.33000001311302185
Jamaica,1979,3.9527323246002197,0,8.209050178527832,14.55744743347168,-0.01544631365686655,16.639999389648437,12.699999809265137,0,1,0.33000001311302185
Jamaica,1980,0,0,8.14667797088623,14.55744743347168,-0.06046624481678009,18.34000015258789,12.399999618530273,0,1,0.33000001311302185
Jamaica,1981,0,0,8.142923355102539,14.603967666625977,-0.0037480839528143406,8.420000076293945,11.600000381469727,0,1,0.30000001192092896
Jamaica,1982,0,0,8.123456001281738,14.603967666625977,-0.01927912048995495,9.180000305175781,8.600000381469727,0,1,0.30000001192092896
Jamaica,1983,2.8566832542419434,0,8.131708145141602,14.603967666625977,0.008286354131996632,16.540000915527344,6.800000190734863,0,1,0.30000001192092896
Jamaica,1984,0,0,8.12254810333252,14.648419380187988,-0.00911839958280325,34.97999954223633,11.899999618530273,0,1,0.20000000298023224
Jamaica,1985,0,0,8.100237846374512,14.648419380187988,-0.022062893956899643,30.690000534057617,9.199999809265137,0,1,0.20000000298023224
Jamaica,1986,4.24294900894165,0,8.108805656433105,14.648419380187988,0.008604206144809723,27.190000534057617,6.900000095367432,0,1,0.20000000298023224
Jamaica,1987,0,23.10512924194336,8.199077606201172,14.69097900390625,0.09447183459997177,10.699999809265137,5.300000190734863,0,1,0.20000000298023224
Jamaica,1988,4.246308326721191,22.480289459228516,8.21899700164795,14.69097900390625,0.02011963166296482,14.020000457763672,4.400000095367432,0,1,0.20000000298023224
Jamaica,1989,5.3287177085876465,16.665870666503906,8.261213302612305,14.69097900390625,0.043119803071022034,12.510000228881836,5.699999809265137,0,1,0.20000000298023224
Jamaica,1990,5.267226696014404,10.93368148803711,8.31884479522705,14.69097900390625,0.05932432413101196,22.649999618530273,6.400000095367432,0,1,0.3499999940395355
Jamaica,1991,5.336839199066162,19.006567001342773,8.277318000793457,14.69097900390625,-0.04067610204219818,50.4900016784668,7.199999809265137,0,1,0.3499999940395355
Jamaica,1992,5.000185966491699,31.05887794494629,8.250946044921875,14.69097900390625,-0.02602682076394558,66.8499984741211,6.699999809265137,0,1,0.3499999940395355
Jamaica,1993,4.909607410430908,43.74390411376953,8.231162071228027,14.73180103302002,-0.019589684903621674,36.68000030517578,4.099999904632568,0,1,0.3499999940395355
Jamaica,1994,5.011962413787842,76.32304382324219,8.239648818969727,14.73180103302002,0.0085226995870471,32.63999938964844,3.700000047683716,0,1,0.2800000011920929
Jamaica,1995,5.214935779571533,75.4769515991211,8.244399070739746,14.73180103302002,0.00476112263277173,25.020000457763672,2.5,0,1,0.14000000059604645
Jamaica,1996,5.293893814086914,76.78345489501953,8.24384593963623,14.73180103302002,-5.52776618860662e-4,19.940000534057617,2.9000000953674316,0,1,0.14000000059604645
Jamaica,1997,5.87205696105957,72.680755615234375,8.2407379150390625,14.771021842956543,-0.0031026650685817003,10.600000381469727,2.200000047683716,0,1,0.14000000059604645
Jamaica,1998,6.210418224334717,72.838043212890625,8.232378005981445,14.771021842956543,-0.008325210772454739,6.329999923706055,2.0999999046325684,0,1,0.20000000298023224
Jamaica,1999,6.083336353302002,73.37187957763672,8.20877742767334,14.771021842956543,-0.0233246311545372,8.029999732971191,1.5,0,1,0.20000000298023224
Jamaica,2000,6.332350254058838,68.7366714477539,8.220144271850586,14.771021842956543,0.011431452818214893,11.1899995803833,1.5,0,1,0.20000000298023224
Jamaica,2001,6.0840559005737305,59.91746520996094,8.230888366699219,14.771021842956543,0.010802146047353745,6.920000076293945,1.899999976158142,0,1,0.20000000298023224
Jamaica,2002,NA,73.36431121826172,8.230888366699219,14.771021842956543,0,NA,NA,0,NA,NA
Jordan,1960,NA,0,7.7342209815979,13.645907402038574,NA,NA,NA,0,0,0
Jordan,1961,NA,0,7.828421115875244,13.700604438781738,0.0987795889377594,NA,NA,0,0,0
Jordan,1962,NA,0,7.800858497619629,13.756916999816895,-0.027186360210180283,NA,NA,0,0,0
Jordan,1963,NA,0,7.818526744842529,13.814900398254395,0.01782536879181862,NA,NA,0,0,0
Jordan,1964,NA,0,7.872939109802246,13.910820960998535,0.055919796228408813,NA,NA,0,0,0
Jordan,1965,NA,0,7.919851779937744,13.910820960998535,0.04803049564361572,NA,NA,0,0,0
Jordan,1966,NA,0,7.90496301651001,13.997832298278809,-0.014778541401028633,NA,NA,0,0,0
Jordan,1967,NA,0,7.9361162185668945,14.077875137329102,0.03164350986480713,NA,NA,0,0,0
Jordan,1968,NA,0,7.886661529541016,14.151983261108398,-0.0482514351606369,NA,NA,0,0,0
Jordan,1969,NA,0,7.8866753578186035,14.151983261108398,1.3575884622696321e-5,NA,NA,0,0,0
Jordan,1970,NA,0,7.708976745605469,14.220975875854492,-0.1628051996231079,NA,0,0,0,0
Jordan,1971,0.5884653329849243,0,7.6626877784729,14.285513877868652,-0.045233916491270065,NA,0,0,0,0
Jordan,1972,1.8837512731552124,0,7.7491841316223145,14.285513877868652,0.0903472751379013,NA,0,0,0,0
Jordan,1973,2.9945616722106934,0,7.733697891235352,14.346138954162598,-0.015366779640316963,NA,0,0,0,0
Jordan,1974,4.231135368347168,8.886087417602539,7.717010498046875,14.346138954162598,-0.01654926687479019,NA,4.400000095367432,0,0,0
Jordan,1975,0,7.787865161895752,7.7653608322143555,14.403297424316406,0.04953853785991669,NA,4.5,0,0,0
Jordan,1976,3.261164426803589,9.373022079467773,7.983683109283447,14.457364082336426,0.24398797750473022,1.0199999809265137,2.700000047683716,0,0,0
Jordan,1977,4.813450336456299,8.654952049255371,7.940479755401611,14.457364082336426,-0.04228333383798599,16.010000228881836,1.399999976158142,0,0,0
Jordan,1978,3.983945608139038,15.09257698059082,8.130335807800293,14.508657455444336,0.20907512307167053,-4.789999961853027,1,0,0,0
